pool,pool_label,week_start,next_cumulative_net_return_bps,pool_next_cumulative_net_return_bps,next_cumulative_alpha_bps
w1401_1410_3m,14:01-14:10 / 3m,2022-08-09,-518.403139,-341.304292,-177.098847
w1401_1410_3m,14:01-14:10 / 3m,2022-08-10,-471.114712,-263.351965,-207.762748
w1401_1410_3m,14:01-14:10 / 3m,2022-08-11,-510.037747,-272.650401,-237.387346
w1401_1410_3m,14:01-14:10 / 3m,2022-08-12,-509.130810,-271.060082,-238.070728
w1401_1410_3m,14:01-14:10 / 3m,2022-08-15,-447.278889,-230.146633,-217.132256
w1401_1410_3m,14:01-14:10 / 3m,2022-08-16,-448.940384,-218.891306,-230.049077
w1401_1410_3m,14:01-14:10 / 3m,2022-08-17,-409.168793,-216.721903,-192.446890
w1401_1410_3m,14:01-14:10 / 3m,2022-08-18,-530.623745,-274.080350,-256.543395
w1401_1410_3m,14:01-14:10 / 3m,2022-08-19,-539.909735,-267.063222,-272.846514
w1401_1410_3m,14:01-14:10 / 3m,2022-08-22,-507.726395,-240.596925,-267.129470
w1401_1410_3m,14:01-14:10 / 3m,2022-08-23,-692.300579,-389.981485,-302.319093
w1401_1410_3m,14:01-14:10 / 3m,2022-08-24,-757.509950,-431.567966,-325.941983
w1401_1410_3m,14:01-14:10 / 3m,2022-08-25,-748.439887,-411.008738,-337.431149
w1401_1410_3m,14:01-14:10 / 3m,2022-08-26,-746.447395,-397.977659,-348.469736
w1401_1410_3m,14:01-14:10 / 3m,2022-08-29,-797.770674,-410.427900,-387.342774
w1401_1410_3m,14:01-14:10 / 3m,2022-08-30,-931.058700,-547.129458,-383.929242
w1401_1410_3m,14:01-14:10 / 3m,2022-08-31,-993.066359,-604.765227,-388.301131
w1401_1410_3m,14:01-14:10 / 3m,2022-09-01,-964.862614,-545.092063,-419.770551
w1401_1410_3m,14:01-14:10 / 3m,2022-09-02,-943.493162,-512.562858,-430.930304
w1401_1410_3m,14:01-14:10 / 3m,2022-09-05,-797.777519,-414.818014,-382.959505
w1401_1410_3m,14:01-14:10 / 3m,2022-09-06,-708.404489,-366.228981,-342.175509
w1401_1410_3m,14:01-14:10 / 3m,2022-09-07,-764.001111,-404.330071,-359.671040
w1401_1410_3m,14:01-14:10 / 3m,2022-09-08,-808.661082,-420.552673,-388.108410
w1401_1410_3m,14:01-14:10 / 3m,2022-09-09,-792.731891,-408.725227,-384.006664
w1401_1410_3m,14:01-14:10 / 3m,2022-09-13,-815.784787,-450.845936,-364.938852
w1401_1410_3m,14:01-14:10 / 3m,2022-09-14,-959.270414,-574.899946,-384.370468
w1401_1410_3m,14:01-14:10 / 3m,2022-09-15,-1011.155737,-645.617723,-365.538014
w1401_1410_3m,14:01-14:10 / 3m,2022-09-16,-1108.348954,-741.609287,-366.739666
w1401_1410_3m,14:01-14:10 / 3m,2022-09-19,-1008.798423,-647.363475,-361.434948
w1401_1410_3m,14:01-14:10 / 3m,2022-09-20,-1031.415505,-629.697296,-401.718210
w1401_1410_3m,14:01-14:10 / 3m,2022-09-21,-1034.452014,-648.509601,-385.942414
w1401_1410_3m,14:01-14:10 / 3m,2022-09-22,-1149.912302,-760.468407,-389.443895
w1401_1410_3m,14:01-14:10 / 3m,2022-09-23,-1204.297700,-860.073635,-344.224065
w1401_1410_3m,14:01-14:10 / 3m,2022-09-26,-1135.600482,-774.285354,-361.315128
w1401_1410_3m,14:01-14:10 / 3m,2022-09-27,-1232.065600,-872.803890,-359.261710
w1401_1410_3m,14:01-14:10 / 3m,2022-09-28,-1273.654286,-941.360165,-332.294121
w1401_1410_3m,14:01-14:10 / 3m,2022-09-29,-1362.903868,-1013.947802,-348.956066
w1401_1410_3m,14:01-14:10 / 3m,2022-09-30,-1511.147329,-1145.409491,-365.737838
w1401_1410_3m,14:01-14:10 / 3m,2022-10-10,-1502.394498,-1131.891123,-370.503375
w1401_1410_3m,14:01-14:10 / 3m,2022-10-11,-1339.942951,-976.060112,-363.882839
w1401_1410_3m,14:01-14:10 / 3m,2022-10-12,-1219.158381,-832.138468,-387.019913
w1401_1410_3m,14:01-14:10 / 3m,2022-10-13,-1106.819480,-729.793795,-377.025685
w1401_1410_3m,14:01-14:10 / 3m,2022-10-14,-1054.654697,-650.544253,-404.110444
w1401_1410_3m,14:01-14:10 / 3m,2022-10-17,-1018.799980,-620.237441,-398.562539
w1401_1410_3m,14:01-14:10 / 3m,2022-10-18,-1053.790257,-656.299237,-397.491020
w1401_1410_3m,14:01-14:10 / 3m,2022-10-19,-1098.796250,-683.535581,-415.260669
w1401_1410_3m,14:01-14:10 / 3m,2022-10-20,-1131.801079,-707.539392,-424.261687
w1401_1410_3m,14:01-14:10 / 3m,2022-10-21,-1173.226978,-773.622398,-399.604580
w1401_1410_3m,14:01-14:10 / 3m,2022-10-24,-1184.336625,-795.301291,-389.035334
w1401_1410_3m,14:01-14:10 / 3m,2022-10-25,-1108.988153,-701.576314,-407.411839
w1401_1410_3m,14:01-14:10 / 3m,2022-10-26,-1114.995521,-696.767318,-418.228203
w1401_1410_3m,14:01-14:10 / 3m,2022-10-27,-1333.058877,-912.176711,-420.882166
w1401_1410_3m,14:01-14:10 / 3m,2022-10-28,-1325.969491,-918.323234,-407.646256
w1401_1410_3m,14:01-14:10 / 3m,2022-10-31,-1205.037293,-784.713605,-420.323688
w1401_1410_3m,14:01-14:10 / 3m,2022-11-01,-1076.883976,-669.123828,-407.760148
w1401_1410_3m,14:01-14:10 / 3m,2022-11-02,-1075.276728,-653.461816,-421.814912
w1401_1410_3m,14:01-14:10 / 3m,2022-11-03,-956.726574,-551.445995,-405.280579
w1401_1410_3m,14:01-14:10 / 3m,2022-11-04,-937.415919,-520.774801,-416.641118
w1401_1410_3m,14:01-14:10 / 3m,2022-11-07,-933.578425,-513.742587,-419.835838
w1401_1410_3m,14:01-14:10 / 3m,2022-11-08,-920.659030,-492.498649,-428.160381
w1401_1410_3m,14:01-14:10 / 3m,2022-11-09,-988.291143,-538.736514,-449.554630
w1401_1410_3m,14:01-14:10 / 3m,2022-11-10,-1002.299031,-528.979189,-473.319842
w1401_1410_3m,14:01-14:10 / 3m,2022-11-11,-1051.384980,-604.433405,-446.951576
w1401_1410_3m,14:01-14:10 / 3m,2022-11-14,-920.198563,-495.283791,-424.914772
w1401_1410_3m,14:01-14:10 / 3m,2022-11-15,-924.278612,-486.399883,-437.878729
w1401_1410_3m,14:01-14:10 / 3m,2022-11-16,-916.057584,-480.289035,-435.768549
w1401_1410_3m,14:01-14:10 / 3m,2022-11-17,-935.036175,-482.244327,-452.791848
w1401_1410_3m,14:01-14:10 / 3m,2022-11-18,-944.968069,-500.570615,-444.397454
w1401_1410_3m,14:01-14:10 / 3m,2022-11-21,-1017.880315,-548.757553,-469.122763
w1401_1410_3m,14:01-14:10 / 3m,2022-11-22,-1058.767985,-581.862935,-476.905050
w1401_1410_3m,14:01-14:10 / 3m,2022-11-23,-1042.677551,-563.842959,-478.834592
w1401_1410_3m,14:01-14:10 / 3m,2022-11-24,-1123.483337,-607.480290,-516.003047
w1401_1410_3m,14:01-14:10 / 3m,2022-11-25,-1163.181541,-640.267342,-522.914199
w1401_1410_3m,14:01-14:10 / 3m,2022-11-28,-1055.990081,-529.287187,-526.702894
w1401_1410_3m,14:01-14:10 / 3m,2022-11-29,-1064.841316,-537.669275,-527.172041
w1401_1410_3m,14:01-14:10 / 3m,2022-11-30,-1011.609348,-483.773617,-527.835731
w1401_1410_3m,14:01-14:10 / 3m,2022-12-01,-977.590559,-443.466098,-534.124461
w1401_1410_3m,14:01-14:10 / 3m,2022-12-02,-969.649507,-405.802134,-563.847372
w1401_1410_3m,14:01-14:10 / 3m,2022-12-05,-958.449589,-412.219323,-546.230266
w1401_1410_3m,14:01-14:10 / 3m,2022-12-06,-940.462641,-410.026807,-530.435834
w1401_1410_3m,14:01-14:10 / 3m,2022-12-07,-920.676833,-417.240519,-503.436314
w1401_1410_3m,14:01-14:10 / 3m,2022-12-08,-918.435295,-422.217462,-496.217833
w1401_1410_3m,14:01-14:10 / 3m,2022-12-09,-901.278713,-429.653403,-471.625310
w1401_1410_3m,14:01-14:10 / 3m,2022-12-12,-953.918227,-459.440580,-494.477647
w1401_1410_3m,14:01-14:10 / 3m,2022-12-13,-962.924042,-480.333013,-482.591029
w1401_1410_3m,14:01-14:10 / 3m,2022-12-14,-948.513807,-462.495112,-486.018695
w1401_1410_3m,14:01-14:10 / 3m,2022-12-15,-1031.924044,-518.979398,-512.944646
w1401_1410_3m,14:01-14:10 / 3m,2022-12-16,-1137.443343,-628.978802,-508.464542
w1401_1410_3m,14:01-14:10 / 3m,2022-12-19,-1190.097409,-649.616582,-540.480827
w1401_1410_3m,14:01-14:10 / 3m,2022-12-20,-1245.226497,-691.334181,-553.892316
w1401_1410_3m,14:01-14:10 / 3m,2022-12-21,-1287.925859,-747.392972,-540.532887
w1401_1410_3m,14:01-14:10 / 3m,2022-12-22,-1334.667121,-786.124394,-548.542727
w1401_1410_3m,14:01-14:10 / 3m,2022-12-23,-1254.622927,-686.016797,-568.606129
w1401_1410_3m,14:01-14:10 / 3m,2022-12-26,-1194.211433,-643.125647,-551.085786
w1401_1410_3m,14:01-14:10 / 3m,2022-12-27,-1230.350456,-691.541587,-538.808869
w1401_1410_3m,14:01-14:10 / 3m,2022-12-28,-1243.141574,-703.491245,-539.650329
w1401_1410_3m,14:01-14:10 / 3m,2022-12-29,-1260.143993,-689.918648,-570.225345
w1401_1410_3m,14:01-14:10 / 3m,2022-12-30,-1153.326482,-571.390942,-581.935540
w1401_1410_3m,14:01-14:10 / 3m,2023-01-03,-1139.500664,-547.745512,-591.755151
w1401_1410_3m,14:01-14:10 / 3m,2023-01-04,-1044.930228,-496.523150,-548.407078
w1401_1410_3m,14:01-14:10 / 3m,2023-01-05,-1029.124082,-500.957747,-528.166335
w1401_1410_3m,14:01-14:10 / 3m,2023-01-06,-984.540077,-462.882569,-521.657508
w1401_1410_3m,14:01-14:10 / 3m,2023-01-09,-959.752903,-463.981322,-495.771581
w1401_1410_3m,14:01-14:10 / 3m,2023-01-10,-1002.396306,-503.541124,-498.855182
w1401_1410_3m,14:01-14:10 / 3m,2023-01-11,-1022.845309,-521.252105,-501.593205
w1401_1410_3m,14:01-14:10 / 3m,2023-01-12,-1032.624550,-510.196863,-522.427686
w1401_1410_3m,14:01-14:10 / 3m,2023-01-13,-954.662320,-429.652070,-525.010250
w1401_1410_3m,14:01-14:10 / 3m,2023-01-16,-960.016104,-442.055117,-517.960987
w1401_1410_3m,14:01-14:10 / 3m,2023-01-17,-953.703933,-416.833382,-536.870552
w1401_1410_3m,14:01-14:10 / 3m,2023-01-18,-929.151464,-389.542127,-539.609337
w1401_1410_3m,14:01-14:10 / 3m,2023-01-19,-908.673842,-346.744898,-561.928944
w1401_1410_3m,14:01-14:10 / 3m,2023-01-20,-831.196974,-280.540059,-550.656915
w1401_1410_3m,14:01-14:10 / 3m,2023-01-30,-831.159479,-267.206165,-563.953314
w1401_1410_3m,14:01-14:10 / 3m,2023-01-31,-735.826464,-177.367037,-558.459427
w1401_1410_3m,14:01-14:10 / 3m,2023-02-01,-704.994274,-142.257534,-562.736740
w1401_1410_3m,14:01-14:10 / 3m,2023-02-02,-709.331840,-144.403290,-564.928550
w1401_1410_3m,14:01-14:10 / 3m,2023-02-03,-686.251151,-125.975702,-560.275450
w1401_1410_3m,14:01-14:10 / 3m,2023-02-06,-654.140789,-94.230726,-559.910063
w1401_1410_3m,14:01-14:10 / 3m,2023-02-07,-683.883433,-99.072987,-584.810446
w1401_1410_3m,14:01-14:10 / 3m,2023-02-08,-636.253935,-52.788963,-583.464972
w1401_1410_3m,14:01-14:10 / 3m,2023-02-09,-633.883136,-48.362100,-585.521036
w1401_1410_3m,14:01-14:10 / 3m,2023-02-10,-563.640162,4.133203,-567.773364
w1401_1410_3m,14:01-14:10 / 3m,2023-02-13,-562.940636,18.542540,-581.483176
w1401_1410_3m,14:01-14:10 / 3m,2023-02-14,-543.036295,34.899159,-577.935454
w1401_1410_3m,14:01-14:10 / 3m,2023-02-15,-676.242016,-73.321407,-602.920609
w1401_1410_3m,14:01-14:10 / 3m,2023-02-16,-818.035634,-174.213089,-643.822544
w1401_1410_3m,14:01-14:10 / 3m,2023-02-17,-796.655901,-134.490189,-662.165711
w1401_1410_3m,14:01-14:10 / 3m,2023-02-20,-766.730567,-100.898369,-665.832197
w1401_1410_3m,14:01-14:10 / 3m,2023-02-21,-726.950148,-65.874841,-661.075307
w1401_1410_3m,14:01-14:10 / 3m,2023-02-22,-738.462983,-72.407679,-666.055304
w1401_1410_3m,14:01-14:10 / 3m,2023-02-23,-742.593948,-70.413096,-672.180852
w1401_1410_3m,14:01-14:10 / 3m,2023-02-24,-776.282667,-104.839394,-671.443273
w1401_1410_3m,14:01-14:10 / 3m,2023-02-27,-751.264718,-65.441303,-685.823415
w1401_1410_3m,14:01-14:10 / 3m,2023-02-28,-668.333720,18.974630,-687.308350
w1401_1410_3m,14:01-14:10 / 3m,2023-03-01,-672.296981,14.536855,-686.833836
w1401_1410_3m,14:01-14:10 / 3m,2023-03-02,-711.712975,3.133899,-714.846874
w1401_1410_3m,14:01-14:10 / 3m,2023-03-03,-706.146768,9.839083,-715.985851
w1401_1410_3m,14:01-14:10 / 3m,2023-03-06,-815.426138,-92.944109,-722.482028
w1401_1410_3m,14:01-14:10 / 3m,2023-03-07,-798.734329,-84.838024,-713.896305
w1401_1410_3m,14:01-14:10 / 3m,2023-03-08,-740.860429,-47.675289,-693.185141
w1401_1410_3m,14:01-14:10 / 3m,2023-03-09,-792.365704,-115.747089,-676.618615
w1401_1410_3m,14:01-14:10 / 3m,2023-03-10,-780.728350,-119.232942,-661.495408
w1401_1410_3m,14:01-14:10 / 3m,2023-03-13,-824.142758,-161.519361,-662.623397
w1401_1410_3m,14:01-14:10 / 3m,2023-03-14,-814.098567,-128.888035,-685.210533
w1401_1410_3m,14:01-14:10 / 3m,2023-03-15,-884.242324,-213.388244,-670.854080
w1401_1410_3m,14:01-14:10 / 3m,2023-03-16,-850.837196,-193.012260,-657.824936
w1401_1410_3m,14:01-14:10 / 3m,2023-03-17,-879.130602,-221.218470,-657.912133
w1401_1410_3m,14:01-14:10 / 3m,2023-03-20,-805.773582,-149.954788,-655.818795
w1401_1410_3m,14:01-14:10 / 3m,2023-03-21,-746.436471,-98.828523,-647.607949
w1401_1410_3m,14:01-14:10 / 3m,2023-03-22,-697.818307,-92.423175,-605.395132
w1401_1410_3m,14:01-14:10 / 3m,2023-03-23,-679.803369,-79.169845,-600.633525
w1401_1410_3m,14:01-14:10 / 3m,2023-03-24,-661.122037,-79.971441,-581.150595
w1401_1410_3m,14:01-14:10 / 3m,2023-03-27,-738.336914,-108.656353,-629.680561
w1401_1410_3m,14:01-14:10 / 3m,2023-03-28,-768.683456,-150.830120,-617.853336
w1401_1410_3m,14:01-14:10 / 3m,2023-03-29,-811.497858,-180.894491,-630.603367
w1401_1410_3m,14:01-14:10 / 3m,2023-03-30,-779.308818,-140.484198,-638.824621
w1401_1410_3m,14:01-14:10 / 3m,2023-03-31,-668.242905,-87.531547,-580.711358
w1401_1410_3m,14:01-14:10 / 3m,2023-04-03,-697.768185,-123.064604,-574.703581
w1401_1410_3m,14:01-14:10 / 3m,2023-04-04,-648.144762,-115.729025,-532.415737
w1401_1410_3m,14:01-14:10 / 3m,2023-04-06,-574.184692,-54.163284,-520.021409
w1401_1410_3m,14:01-14:10 / 3m,2023-04-07,-636.045416,-104.451792,-531.593624
w1401_1410_3m,14:01-14:10 / 3m,2023-04-10,-645.371849,-112.877569,-532.494280
w1401_1410_3m,14:01-14:10 / 3m,2023-04-11,-552.138697,-48.778957,-503.359740
w1401_1410_3m,14:01-14:10 / 3m,2023-04-12,-583.471279,-58.252876,-525.218403
w1401_1410_3m,14:01-14:10 / 3m,2023-04-13,-575.322428,-37.054957,-538.267471
w1401_1410_3m,14:01-14:10 / 3m,2023-04-14,-585.639425,-24.048939,-561.590486
w1401_1410_3m,14:01-14:10 / 3m,2023-04-17,-600.321488,-39.639841,-560.681646
w1401_1410_3m,14:01-14:10 / 3m,2023-04-18,-603.790853,-68.494097,-535.296757
w1401_1410_3m,14:01-14:10 / 3m,2023-04-19,-575.643605,-107.497096,-468.146510
w1401_1410_3m,14:01-14:10 / 3m,2023-04-20,-734.473378,-226.065253,-508.408125
w1401_1410_3m,14:01-14:10 / 3m,2023-04-21,-807.941617,-291.179024,-516.762592
w1401_1410_3m,14:01-14:10 / 3m,2023-04-24,-897.765624,-394.264103,-503.501521
w1401_1410_3m,14:01-14:10 / 3m,2023-04-25,-848.823303,-333.764636,-515.058667
w1401_1410_3m,14:01-14:10 / 3m,2023-04-26,-905.868999,-345.003704,-560.865295
w1401_1410_3m,14:01-14:10 / 3m,2023-04-27,-785.591018,-268.613045,-516.977974
w1401_1410_3m,14:01-14:10 / 3m,2023-04-28,-776.590638,-239.757610,-536.833028
w1401_1410_3m,14:01-14:10 / 3m,2023-05-04,-810.378744,-272.675954,-537.702790
w1401_1410_3m,14:01-14:10 / 3m,2023-05-05,-777.838136,-241.128431,-536.709705
w1401_1410_3m,14:01-14:10 / 3m,2023-05-08,-831.624019,-311.701308,-519.922710
w1401_1410_3m,14:01-14:10 / 3m,2023-05-09,-839.203093,-308.500062,-530.703032
w1401_1410_3m,14:01-14:10 / 3m,2023-05-10,-815.223465,-272.979694,-542.243771
w1401_1410_3m,14:01-14:10 / 3m,2023-05-11,-887.876162,-326.103396,-561.772766
w1401_1410_3m,14:01-14:10 / 3m,2023-05-12,-855.581878,-300.494574,-555.087304
w1401_1410_3m,14:01-14:10 / 3m,2023-05-15,-851.149847,-308.615832,-542.534015
w1401_1410_3m,14:01-14:10 / 3m,2023-05-16,-807.919782,-262.656410,-545.263372
w1401_1410_3m,14:01-14:10 / 3m,2023-05-17,-739.566854,-218.416258,-521.150596
w1401_1410_3m,14:01-14:10 / 3m,2023-05-18,-726.051049,-204.635174,-521.415875
w1401_1410_3m,14:01-14:10 / 3m,2023-05-19,-726.198958,-192.006865,-534.192094
w1401_1410_3m,14:01-14:10 / 3m,2023-05-22,-765.763230,-233.786357,-531.976873
w1401_1410_3m,14:01-14:10 / 3m,2023-05-23,-810.274493,-278.600465,-531.674027
w1401_1410_3m,14:01-14:10 / 3m,2023-05-24,-835.468388,-309.100300,-526.368088
w1401_1410_3m,14:01-14:10 / 3m,2023-05-25,-816.136276,-230.856001,-585.280276
w1401_1410_3m,14:01-14:10 / 3m,2023-05-26,-823.534348,-246.469328,-577.065020
w1401_1410_3m,14:01-14:10 / 3m,2023-05-29,-804.375861,-230.567979,-573.807882
w1401_1410_3m,14:01-14:10 / 3m,2023-05-30,-778.715888,-219.047104,-559.668783
w1401_1410_3m,14:01-14:10 / 3m,2023-05-31,-744.701800,-209.164857,-535.536943
w1401_1410_3m,14:01-14:10 / 3m,2023-06-01,-746.570568,-192.491217,-554.079350
w1401_1410_3m,14:01-14:10 / 3m,2023-06-02,-743.930543,-179.057718,-564.872826
w1401_1410_3m,14:01-14:10 / 3m,2023-06-05,-860.310878,-283.640893,-576.669985
w1401_1410_3m,14:01-14:10 / 3m,2023-06-06,-819.238185,-296.184978,-523.053207
w1401_1410_3m,14:01-14:10 / 3m,2023-06-07,-876.180605,-328.367841,-547.812764
w1401_1410_3m,14:01-14:10 / 3m,2023-06-08,-851.947426,-313.978783,-537.968643
w1401_1410_3m,14:01-14:10 / 3m,2023-06-09,-832.433671,-270.561855,-561.871816
w1401_1410_3m,14:01-14:10 / 3m,2023-06-12,-834.667052,-264.817738,-569.849314
w1401_1410_3m,14:01-14:10 / 3m,2023-06-13,-827.093404,-261.165813,-565.927591
w1401_1410_3m,14:01-14:10 / 3m,2023-06-14,-813.571422,-241.761547,-571.809875
w1401_1410_3m,14:01-14:10 / 3m,2023-06-15,-793.531107,-212.981612,-580.549495
w1401_1410_3m,14:01-14:10 / 3m,2023-06-16,-731.910146,-219.638676,-512.271470
w1401_1410_3m,14:01-14:10 / 3m,2023-06-19,-733.622251,-247.900713,-485.721537
w1401_1410_3m,14:01-14:10 / 3m,2023-06-20,-884.169613,-338.163621,-546.005993
w1401_1410_3m,14:01-14:10 / 3m,2023-06-21,-1016.313418,-456.196441,-560.116977
w1401_1410_3m,14:01-14:10 / 3m,2023-06-26,-983.905454,-379.811406,-604.094048
w1401_1410_3m,14:01-14:10 / 3m,2023-06-27,-1012.660717,-396.368657,-616.292060
w1401_1410_3m,14:01-14:10 / 3m,2023-06-28,-968.712315,-355.646113,-613.066202
w1401_1410_3m,14:01-14:10 / 3m,2023-06-29,-934.579184,-312.811872,-621.767312
w1401_1410_3m,14:01-14:10 / 3m,2023-06-30,-942.163804,-297.674369,-644.489436
w1401_1410_3m,14:01-14:10 / 3m,2023-07-03,-915.119180,-273.799432,-641.319748
w1401_1410_3m,14:01-14:10 / 3m,2023-07-04,-957.764782,-293.393767,-664.371015
w1401_1410_3m,14:01-14:10 / 3m,2023-07-05,-984.362652,-316.238408,-668.124245
w1401_1410_3m,14:01-14:10 / 3m,2023-07-06,-1064.111691,-354.608072,-709.503620
w1401_1410_3m,14:01-14:10 / 3m,2023-07-07,-1084.692847,-362.676468,-722.016379
w1401_1410_3m,14:01-14:10 / 3m,2023-07-10,-1045.540004,-322.054958,-723.485046
w1401_1410_3m,14:01-14:10 / 3m,2023-07-11,-1088.496967,-376.354001,-712.142966
w1401_1410_3m,14:01-14:10 / 3m,2023-07-12,-1038.137631,-351.662410,-686.475221
w1401_1410_3m,14:01-14:10 / 3m,2023-07-13,-1015.232784,-347.635914,-667.596871
w1401_1410_3m,14:01-14:10 / 3m,2023-07-14,-1055.848492,-371.415757,-684.432735
w1401_1410_3m,14:01-14:10 / 3m,2023-07-17,-1068.553255,-355.929826,-712.623428
w1401_1410_3m,14:01-14:10 / 3m,2023-07-18,-1097.893136,-373.269760,-724.623376
w1401_1410_3m,14:01-14:10 / 3m,2023-07-19,-1164.146372,-434.112000,-730.034371
w1401_1410_3m,14:01-14:10 / 3m,2023-07-20,-1221.618746,-466.506322,-755.112423
w1401_1410_3m,14:01-14:10 / 3m,2023-07-21,-1237.410045,-471.607944,-765.802100
w1401_1410_3m,14:01-14:10 / 3m,2023-07-24,-1164.637517,-389.135692,-775.501825
w1401_1410_3m,14:01-14:10 / 3m,2023-07-25,-1217.455104,-414.793767,-802.661338
w1401_1410_3m,14:01-14:10 / 3m,2023-07-26,-1267.621469,-442.885212,-824.736258
w1401_1410_3m,14:01-14:10 / 3m,2023-07-27,-1251.993810,-414.579461,-837.414349
w1401_1410_3m,14:01-14:10 / 3m,2023-07-28,-1231.503729,-375.331640,-856.172089
w1401_1410_3m,14:01-14:10 / 3m,2023-07-31,-1228.005085,-377.692221,-850.312864
w1401_1410_3m,14:01-14:10 / 3m,2023-08-01,-1222.022925,-375.589610,-846.433315
w1401_1410_3m,14:01-14:10 / 3m,2023-08-02,-1209.715993,-372.469703,-837.246290
w1401_1410_3m,14:01-14:10 / 3m,2023-08-03,-1172.211330,-361.124776,-811.086554
w1401_1410_3m,14:01-14:10 / 3m,2023-08-04,-1186.728208,-401.513955,-785.214254
w1401_1410_3m,14:01-14:10 / 3m,2023-08-07,-1181.265441,-400.847095,-780.418346
w1401_1410_3m,14:01-14:10 / 3m,2023-08-08,-1212.483912,-433.313518,-779.170394
w1401_1410_3m,14:01-14:10 / 3m,2023-08-09,-1198.865956,-419.965803,-778.900153
w1401_1410_3m,14:01-14:10 / 3m,2023-08-10,-1268.711861,-491.741714,-776.970147
w1401_1410_3m,14:01-14:10 / 3m,2023-08-11,-1287.604340,-497.203330,-790.401011
w1401_1410_3m,14:01-14:10 / 3m,2023-08-14,-1302.535247,-504.257658,-798.277589
w1401_1410_3m,14:01-14:10 / 3m,2023-08-15,-1353.987078,-539.590866,-814.396212
w1401_1410_3m,14:01-14:10 / 3m,2023-08-16,-1317.168265,-488.574329,-828.593936
w1401_1410_3m,14:01-14:10 / 3m,2023-08-17,-1366.009764,-527.243437,-838.766327
w1401_1410_3m,14:01-14:10 / 3m,2023-08-18,-1441.368890,-607.135967,-834.232924
w1401_1410_3m,14:01-14:10 / 3m,2023-08-21,-1430.729962,-614.421789,-816.308173
w1401_1410_3m,14:01-14:10 / 3m,2023-08-22,-1459.749442,-644.861592,-814.887851
w1401_1410_3m,14:01-14:10 / 3m,2023-08-23,-1506.835101,-686.434022,-820.401078
w1401_1410_3m,14:01-14:10 / 3m,2023-08-24,-1700.399457,-793.919932,-906.479526
w1401_1410_3m,14:01-14:10 / 3m,2023-08-25,-1684.878328,-764.869384,-920.008944
w1401_1410_3m,14:01-14:10 / 3m,2023-08-28,-1496.078536,-624.856061,-871.222475
w1401_1410_3m,14:01-14:10 / 3m,2023-08-29,-1421.757146,-578.511814,-843.245332
w1401_1410_3m,14:01-14:10 / 3m,2023-08-30,-1428.490995,-599.863518,-828.627478
w1401_1410_3m,14:01-14:10 / 3m,2023-08-31,-1479.495666,-597.531735,-881.963931
w1401_1410_3m,14:01-14:10 / 3m,2023-09-01,-1431.160804,-530.409654,-900.751150
w1401_1410_3m,14:01-14:10 / 3m,2023-09-04,-1439.474186,-534.454903,-905.019283
w1401_1410_3m,14:01-14:10 / 3m,2023-09-05,-1380.793383,-504.864878,-875.928504
w1401_1410_3m,14:01-14:10 / 3m,2023-09-06,-1484.267676,-584.105788,-900.161889
w1401_1410_3m,14:01-14:10 / 3m,2023-09-07,-1484.582573,-584.027401,-900.555172
w1401_1410_3m,14:01-14:10 / 3m,2023-09-08,-1468.295601,-547.096652,-921.198949
w1401_1410_3m,14:01-14:10 / 3m,2023-09-11,-1474.850769,-552.007731,-922.843037
w1401_1410_3m,14:01-14:10 / 3m,2023-09-12,-1579.127939,-615.824485,-963.303454
w1401_1410_3m,14:01-14:10 / 3m,2023-09-13,-1605.723136,-625.464347,-980.258789
w1401_1410_3m,14:01-14:10 / 3m,2023-09-14,-1586.945243,-598.535648,-988.409595
w1401_1410_3m,14:01-14:10 / 3m,2023-09-15,-1558.983982,-560.433299,-998.550684
w1401_1410_3m,14:01-14:10 / 3m,2023-09-18,-1625.307387,-619.346066,-1005.961320
w1401_1410_3m,14:01-14:10 / 3m,2023-09-19,-1655.424611,-648.765989,-1006.658622
w1401_1410_3m,14:01-14:10 / 3m,2023-09-20,-1706.294209,-695.247752,-1011.046457
w1401_1410_3m,14:01-14:10 / 3m,2023-09-21,-1606.061620,-609.474511,-996.587109
w1401_1410_3m,14:01-14:10 / 3m,2023-09-22,-1606.521397,-616.990123,-989.531274
w1401_1410_3m,14:01-14:10 / 3m,2023-09-25,-1615.195595,-628.138865,-987.056730
w1401_1410_3m,14:01-14:10 / 3m,2023-09-26,-1604.287527,-618.859956,-985.427571
w1401_1410_3m,14:01-14:10 / 3m,2023-09-27,-1595.121039,-586.594378,-1008.526661
w1401_1410_3m,14:01-14:10 / 3m,2023-09-28,-1594.081991,-615.917371,-978.164621
w1401_1410_3m,14:01-14:10 / 3m,2023-10-09,-1604.257289,-632.263139,-971.994150
w1401_1410_3m,14:01-14:10 / 3m,2023-10-10,-1582.452584,-622.242705,-960.209879
w1401_1410_3m,14:01-14:10 / 3m,2023-10-11,-1603.228385,-605.844532,-997.383853
w1401_1410_3m,14:01-14:10 / 3m,2023-10-12,-1612.356877,-640.000333,-972.356544
w1401_1410_3m,14:01-14:10 / 3m,2023-10-13,-1664.237534,-671.965295,-992.272240
w1401_1410_3m,14:01-14:10 / 3m,2023-10-16,-1656.354097,-664.914425,-991.439672
w1401_1410_3m,14:01-14:10 / 3m,2023-10-17,-1734.256888,-742.646516,-991.610372
